n1,n2,n3,n4,,,,,,,,,,,,,,,,,eng
7wayj,7wayej,7wayaj,hwayej,hweyj,hwayj,7woyj,7wyj,7wuyj,7wayj,hwuyj,7weyj,7wiyj,7wyyj,,,,,,,clothes
khatm,5atm,khatem,khetm,khatm,khutm,,,,,,,,,,,,,,,ring
9amija,qamija,9mija,kmija,9ymija,9mijo,9umij,9miju,qmija,kamija,9omija,9mijy,9mije,9omij,9mij,9ymij,9imija,9miji,qamija,9amija,shirt
srwal,serwal,sarwal,srwul,srwel,srwal,,,,,,,,,,,,,,,pants
kaskita,kasketa,kuskite,kaskita,kuskiti,kuskitu,kuskita,kyskitu,kiskite,koskitu,kiskita,koskite,kuskit,keskita,kskite,kyskita,keskite,koskita,kyskite,kskitu,cap
sbbat,sebbat,sbbut,sbbat,sbbet,,,,,,,,,,,,,,,,shoe
t9achr,t9acher,tqacher,tquchr,t9achr,tkachr,t9ichr,t9chr,tqechr,tqachr,t9ychr,t9uchr,tkuchr,tkechr,t9ochr,t9echr,,,,,socks
chort,short,,,,,,,,,,,,,,,,,,,shorts
kbbot,kabbot,kebbot,,,,,,,,,,,,,,,,,,coat
grafaTa,grifiTa,grifaTa,gryfyTa,gryfaTa,grofTa,grfiTa,gryfeTa,grifuTa,gryfTa,grefaTa,grofaTa,gryfuTa,grfTa,grofyTa,grofeTa,grafaTa,gryfoTa,grefeTa,grufaTa,tie
Trbouch,Tarbouch,Terbouch,Tarboch,Trbouch,,,,,,,,,,,,,,,,hat
tjakiTa,jakiTa,jakiT,tjekiTa,tjikiTa,tjokiTe,tjokiTa,tjykiTa,tjukiT,tjokiTu,tjykiTe,tjekiTe,tjukiTa,tjikiTe,tjukiTe,tjukiTi,tjkiTu,tjakiTa,tjkiTe,tjukiTu,jacket
Saya,Syya,Soya,Suy,Sye,Soye,Siya,Seye,Suyu,Saya,Seya,Sya,Syye,Suye,Syyu,Siyu,Siye,Suyi,Syu,Suya,skirt
slip,,,,,,,,,,,,,,,,,,,,underpants
chal,chal,chul,chel,,,,,,,,,,,,,,,,,scarf
djin,,,,,,,,,,,,,,,,,,,,jeans
kswa,kaswa,keswa,kswe,kswa,kswu,,,,,,,,,,,,,,,dress
kostim,koustim,,,,,,,,,,,,,,,,,,,suit
pijama,pyjama,pijum,pijuma,pijoma,pijme,pijime,pijma,pijymu,pijmu,pijima,pijome,pijimu,pijumu,pijomu,pijyme,pijeme,pijema,pijama,pijume,pajamas
likouch,likoch,likouch,,,,,,,,,,,,,,,,,,diapers
ligat,liget,ligat,ligit,ligut,,,,,,,,,,,,,,,,gloves
smTa,samTa,semTa,smTa,smTe,smTu,,,,,,,,,,,,,,,belt
SDfa,SaDfa,SeDfa,SDfa,SDfe,SDfu,,,,,,,,,,,,,,,button
jib,jayb,,,,,,,,,,,,,,,,,,,pocket
Twang,Twaneg,Twanag,7ala9ate,Twung,Tweng,Twang,,,,,,,,,,,,,,earring
snsla,sensla,selsla,slsla,snsla,snslu,snsle,,,,,,,,,,,,,,necklace
gormiT,gourmiT,gourmeT,,,,,,,,,,,,,,,,,,bracelet
bsTam,bzTam,besTam,bezTam,bsTum,bsTem,bsTam,,,,,,,,,,,,,,wallet
mDll,mDall,mDell,mDalla,,,,,,,,,,,,,,,,,umbrella
Tagia,Taguia,Tagyya,Taguyya,Tugi,Togi,Tgiu,Tigie,Tgio,Tugiu,Tygiy,Tigio,Togie,Tegie,Tigii,Tygie,Tigiu,Tygii,Tegia,Tigi,skullcap
touni,toni,touni,,,,,,,,,,,,,,,,,,football shirt
jellaba,jllaba,jllybe,jlleba,jullba,jilleba,jllube,julleba,jolleba,jllobe,jylleba,jllyba,jlliba,jllbe,jellaba,jllebe,jollbe,jlluba,jillbe,jullaba,jellaba
blgha,belgha,cherbil,blgha,blghe,blghu,,,,,,,,,,,,,,,blgha
drra3ia,Drra3ia,drry3ie,drro3ia,drr3ie,drri3ia,drru3ii,drro3iu,drru3i,drri3ie,drre3ia,drr3ia,drru3ie,drry3iu,drru3iu,drru3ia,drro3ie,drr3iu,drre3ie,drra3ia,drraia
jabador,jabadour,jubudor,jebedor,jubdor,jibedor,jybedor,jibudor,jbador,jabador,jobador,jubedor,jobedor,jebador,jbudor,jybador,jibador,jybudor,jbedor,jubidor,jabador
9fTan,9efTan,9afTan,qfTen,9fTan,kfTun,qfTun,9fTon,kfTan,9fTen,qfTan,9fTn,9fTyn,9fTun,kfTen,9fTin,,,,,qafTan
tkchiTa,tekchiTa,takchiTa,tkchiTu,tkchiTe,tkchiTa,,,,,,,,,,,,,,,takchiTa
sl8am,sel8am,slham,selham,slham,sl8ym,slhem,sl8um,sl8om,sl8im,sl8m,slhum,sl8am,sl8em,,,,,,,cape
n1,n2,n3,n4,,,,,,,,,,,,,,,,,eng
loun,lawn,laoun,lwn,loun,,,,,,,,,,,,,,,,color
7mr,7mer,7mr,,,,,,,,,,,,,,,,,,red
khdr,5dr,khdar,khder,,,,,,,,,,,,,,,,,green
zr9,zra9,zre9,zraq,zr9,,,,,,,,,,,,,,,,blue
byed,byad,byed,byud,,,,,,,,,,,,,,,,,white
k7l,k7al,k7el,k7l,,,,,,,,,,,,,,,,,black
limouni,limouni,,,,,,,,,,,,,,,,,,,orange
gri,,,,,,,,,,,,,,,,,,,,grey
9hwi,9ahwi,qahwi,9ehwi,9hwi,,,,,,,,,,,,,,,,brown
bonni,,,,,,,,,,,,,,,,,,,,brown
fanidi,fanidi,funidi,fenidi,,,,,,,,,,,,,,,,,pink
wardi,werdi,ouardi,wurdi,wardi,werdi,,,,,,,,,,,,,,,pink
banafsaji,binefsaji,banafsaji,bnefsaji,bnfsaji,bnufsaji,bynefsaji,bynyfsaji,bnfsuji,binufsaji,bnfseji,bonfsaji,bnafsaji,bonefsaji,binfsaji,bonufsaji,bnufsji,bnofsaji,binifsaji,benafsaji,purple
9ou9i,9o9i,kou9i,qoy9i,qouki,qou9i,kouqi,qoo9i,9o9i,9oo9i,qo9i,9oy9i,ko9i,koo9i,koy9i,9ou9i,kouki,qouqi,,,purple
Sfr,Sfar,Sfer,,,,,,,,,,,,,,,,,,yellow
maro,lmaro,muro,maro,mero,,,,,,,,,,,,,,,,maroon
bij,beige,baaj,,,,,,,,,,,,,,,,,,beige
d8bi,de8bi,dehbi,Dahbi,d8bi,,,,,,,,,,,,,,,,gold
khzzi,khezzi,khassi,,,,,,,,,,,,,,,,,,army green
mghlou9,maghlou9,maghlouq,meglou9,mghlouk,mghlouq,mghlo9,mghloy9,mghlou9,mghloo9,,,,,,,,,,,dark
mftou7,meftou7,maftouh,maftou7,mftouh,mftoy7,mftou7,mftoo7,mfto7,,,,,,,,,,,,light
n1,n2,n3,n4,,,,,,,,,,,,,,,,,eng
flous,flouss,flous,,,,,,,,,,,,,,,,,,money
l3a9a,ll3a9a,ll3aqa,l39o,l3aqa,l3y9a,l3u9,l39u,l3u9a,l39e,l39a,l3y9,l3ka,l3o9,l3aka,l3o9a,l3a9a,l39,l3qa,l3e9a,money
stitmar,istitmar,stitmar,stitmur,stitmer,,,,,,,,,,,,,,,,investment
raslmal,ras lmal,rislmel,ruslmul,rslmul,ryslmul,raslmal,rslmal,ruslmil,ruslmal,ryslmal,rislmul,reslmal,ruslml,ryslmel,reslmel,rislmal,roslmel,ruslmel,roslmal,capital
ttaman,taman,ttumin,ttaman,ttmen,ttomun,ttyman,ttumen,tteman,ttimen,ttumn,ttman,ttymun,ttemen,ttumun,ttoman,ttymen,ttiman,ttuman,ttimun,price
Talab,Tlub,Tilab,Tylab,Tlab,Tulib,Tolab,Tileb,Tleb,Tulab,Tulub,Talab,Tilub,Tyleb,Toleb,Telab,Tylub,Tulb,Teleb,Tuleb,demand
kra,lkra,kre,kru,kra,,,,,,,,,,,,,,,,rent
salaf,sulaf,sulif,soluf,slef,selaf,selef,silaf,suluf,salaf,sulf,solaf,sluf,syluf,solef,sylef,sylaf,silef,sulef,siluf,loan
9rD,9arD,9erD,9rD,,,,,,,,,,,,,,,,,loan
kridi,,,,,,,,,,,,,,,,,,,,credit
9tiSad,9tissad,9tiSd,9tiSyd,9tiSod,9tiSid,9tiSed,qtiSud,ktiSed,qtiSed,qtiSad,ktiSad,ktiSud,9tiSad,9tiSud,,,,,,economy
byya3,beyya3,beya3,bya3,byyu3,byya3,byye3,,,,,,,,,,,,,,seller
chrray,chray,chrray,chrruy,chrrey,,,,,,,,,,,,,,,,buyer
lbi3,,,,,,,,,,,,,,,,,,,,selling
chchra,chchra,chchre,chchru,,,,,,,,,,,,,,,,,bying
sou9,souq,souk,souk,soy9,sou9,souq,so9,soo9,,,,,,,,,,,,market
charika,choriku,chorika,chyrike,churiki,cherika,chirika,chyriku,charika,chrika,churike,chorike,churika,cherike,chiriku,chriku,churiku,chirike,chrike,chyrika,company
dr8m,drhm,der8am,dirham,dr8m,,,,,,,,,,,,,,,,dirham
jma3a,jmo3u,jm3a,jmi3u,jmu3i,jmo3a,jmu3u,jmu3a,jmu3,jme3a,jmy3u,jmy3a,jmo3e,jmu3e,jmy3e,jm3u,jmi3e,jme3e,jma3a,jmi3a,group
tti7ad,iti7ad,itihad,ittihad,ttihud,ttihad,tti7d,tti7id,tti7ed,tti7yd,tti7ad,ttihed,tti7ud,tti7od,,,,,,,union
7tikar,htikar,7tiker,htikar,7tikyr,7tikir,7tikur,7tikor,htiker,7tikar,htikur,7tikr,,,,,,,,,monopoly
7tiyaT,i7tiaT,ihtiaT,htiyaT,7tiyoT,7tiyiT,7tiyeT,htiyuT,7tiyT,htiyeT,7tiyaT,7tiyyT,7tiyuT,,,,,,,,reserve
khdma,khedma,khadma,5adma,khdme,khdma,khdmu,,,,,,,,,,,,,,job
3omla,3oumla,3omlu,3omla,3omle,,,,,,,,,,,,,,,,currency
rrb7,rrba7,rrb7,,,,,,,,,,,,,,,,,,profit
kriz,criz,,,,,,,,,,,,,,,,,,,crisis
stachr,istachar,stuchr,stachr,stechr,,,,,,,,,,,,,,,,consult
sti9rar,isti9rar,stiqrar,sti9rar,sti9ryr,stikrer,stiqrar,sti9rer,sti9rr,stiqrer,stiqrur,sti9rur,sti9rir,stikrur,stikrar,sti9ror,,,,,stability
sti8lak,stihlak,istihlak,isti8lak,stihlak,sti8lk,sti8lyk,stihlek,sti8lik,sti8luk,sti8lek,sti8lok,sti8lak,stihluk,,,,,,,consumption
iSla7,iSl7,iSle7,iSlu7,iSli7,iSla7,iSly7,iSleh,iSlah,iSlo7,iSluh,,,,,,,,,,reform
sa2i7,saih,ra2ih,sai7,sa2i7,sei7,soai7,s2i7,suai7,s2ih,sy2i7,syai7,saii7,sa2ih,sai7,sii7,saih,se2i7,si7,so2i7,tourist
biznis,,,,,,,,,,,,,,,,,,,,business
tijara,ttijara,tijore,tijora,tijre,tijere,tijyru,tijire,tijyre,tijoru,tijuru,tijera,tijura,tijuri,tijur,tijira,tijyra,tijiru,tijru,tijure,commerce
fayit,fayyit,feyit,fuyit,fayit,,,,,,,,,,,,,,,,bankruptcy
dawli,daouli,duwli,dawli,dewli,,,,,,,,,,,,,,,,international
3alami,aalami,3ilami,3ilemi,3ulami,3ulumi,3alami,3olami,3ilumi,3ulemi,3ylumi,3elami,3ylami,3lemi,3ylemi,3elemi,3olemi,3ulimi,3lumi,3lami,international
D3if,Da3if,,,,,,,,,,,,,,,,,,,weak
fa9ir,fi9ir,faqir,fu9ir,fe9ir,fakir,fo9ir,fuqir,f9ir,fy9ir,fukir,feqir,fa9ir,fekir,,,,,,,poor
prodwi,,,,,,,,,,,,,,,,,,,,product
mntouj,mentouj,mantouj,mntouj,,,,,,,,,,,,,,,,,product
brnamaj,barnamaj,bernamaj,brnumuj,brnemej,brnymaj,brnmuj,brnimuj,brnymuj,brnomaj,brnamaj,brnumej,brnmaj,brnomuj,brnimaj,brnomej,brnumij,brnemaj,brnumj,brnimej,program
banka,binka,bonka,binku,benka,bunku,bunk,bynke,bnka,bonke,bunka,bnku,bynka,banka,bnke,binke,benke,bynku,bonku,bunke,bank
borSa,bourSa,borSe,borSu,borSa,,,,,,,,,,,,,,,,stock exchange
lasorans,lassourans,lasourans,lysorens,lusorens,lysorans,lsorens,losoruns,lusorins,lisorans,lysoruns,lsoruns,losorens,lisoruns,losorans,lusoruns,lsorans,lusorans,lasorans,lesorans,insurance
tkhzin,takhzin,tekhzine,,,,,,,,,,,,,,,,,,storage
tkhTiT,takhTiT,tekhTiT,ta5TiT,,,,,,,,,,,,,,,,,planning
lma3icha,lmi3iche,lmu3iche,lmo3ichu,lm3icha,lmo3icha,lmu3ich,lmy3icha,lmi3ichu,lmu3ichi,lmy3iche,lmy3ichu,lma3icha,lme3iche,lme3icha,lmi3icha,lmu3icha,lm3iche,lmu3ichu,lmo3iche,cost of living
Dariba,Diribu,Dyriba,Dribu,Duribu,Duribe,Deribe,Dribe,Dariba,Durib,Dyribu,Driba,Dyribe,Doribe,Duriba,Diriba,Duribi,Doribu,Deriba,Diribe,tax
moka,mouka,moku,moke,moka,,,,,,,,,,,,,,,,money
srbis,serbis,serbiss,,,,,,,,,,,,,,,,,,service
blan,blane,blen,blun,blan,,,,,,,,,,,,,,,,plan
da3m,dda3m,da3m,de3m,du3m,,,,,,,,,,,,,,,,support
ch8ria,cha8ria,chahria,chehria,ch8riu,chhrie,chhriu,ch8rii,ch8rie,ch8rio,ch8ri,ch8ria,chhria,ch8riy,,,,,,,salary
bznas,beznas,bznes,bznas,bznus,,,,,,,,,,,,,,,,drug dealer
mo9awala,moqawala,mo9iwala,mo9wyla,mo9uwala,mo9wula,mo9wela,mo9wla,mo9wola,mo9wala,mo9wila,mo9ywala,mo9iwla,mokawala,moqawala,mo9owala,mo9ewala,moqwala,mokwala,mo9owla,enterprise
faktoura,faktoura,foktora,fiktora,faktora,fktoura,fuktoyr,fyktoura,fuktori,foktour,fuktoru,fktoyra,fktoru,foktoru,fuktore,fektora,fektoura,fktora,fuktoor,fktoyru,bill
mizania,mizonie,mizunia,mizonia,miziniu,mizenia,mizuniu,mizuni,mizynia,mizynie,miznie,mizunie,mizinie,mizunii,mizniu,mizoniu,mizenie,miznia,mizyniu,mizania,budget
Sina3a,Sinaa3a,Sinu3e,Sini3a,Sino3u,Sinu3i,Sini3u,Sinu3u,Sino3a,Sin3a,Sino3e,Sinu3,Sini3e,Siny3u,Siny3a,Sin3e,Sine3e,Sine3a,Sin3u,Sina3a,industry
zira3a,ziraa3a,ziru3,ziri3u,ziru3a,zir3e,ziru3u,ziry3e,ziro3e,ziro3u,zire3e,zir3a,ziry3u,ziri3a,ziru3e,zira3a,ziry3a,ziru3i,ziro3a,zir3u,agriculture
SSayd,SSeyd,SSayd,SSuyd,SSeyd,,,,,,,,,,,,,,,,fishing
l9iTa3 lkhaS,lkiTa3 lkhaS,l9iT3 lkhuS,l9iTa3 lkhaS,l9iT3 lkhiS,lkiT3 lkhaS,l9iT3 lkhaS,l9iTe3 lkhaS,l9iTu3 lkhS,l9iTy3 lkhaS,l9iT3 lkhS,lqiTa3 lkhaS,l9iTo3 lkhS,l9iTo3 lkhaS,l9iTu3 lkhaS,l9iT3 lkheS,l9iT3 lkhoS,lqiT3 lkhaS,l9iTi3 lkhS,l9iT3 lkhyS,private sector
l9iTa3 l3amm,l9iTo3 l3mm,l9iT3 l3mm,l9iTi3 l3mm,lqiTa3 l3amm,l9iTu3 l3mm,l9iT3 l3imm,l9iTi3 l3amm,l9iTo3 l3amm,lqiT3 l3amm,l9iTy3 l3mm,l9iT3 l3umm,l9iT3 l3emm,l9iTa3 l3amm,l9iT3 l3amm,lkiTa3 l3amm,l9iT3 l3omm,lkiT3 l3amm,l9iT3 l3ymm,l9iTe3 l3amm,public sector
tmwil,tamwil,tmouil,temwil,,,,,,,,,,,,,,,,,funding
3amal,3emal,3umal,3mel,3umil,3emel,3ymul,3mul,3mal,3omal,3uml,3imul,3omul,3imal,3imel,3ymel,3umel,3umul,3ymal,3omel,work
sti9ala,isti9ala,sti9aala,stiqla,sti9li,sti9ala,sti9il,sti9ul,sti9lo,sti9l,sti9ola,sti9yl,sti9ly,sti9yla,sti9le,sti9ela,sti9la,stikala,stiqala,sti9ila,resignation
ta9a3od,ta9aa3od,tka3od,t93od,tu9a3od,ty93od,te9a3od,t9i3od,t9a3od,t9o3od,t9e3od,ta9a3od,taka3od,taqa3od,ti9a3od,tu93od,ty9a3od,t9u3od,ti93od,tqa3od,retirement
mdkhoul,medkhoul,mad5oul,med5ol,mdkhoul,,,,,,,,,,,,,,,,income
mchro3,machrou3,mchrou3,mechrou3,,,,,,,,,,,,,,,,,project
tterwa,ttrwa,ttarwa,ttorwu,ttrwu,tterwe,tterwa,ttorwe,ttrwa,ttorwa,tturwa,tturwi,tturwe,tturwu,tturw,ttyrwu,ttyrwe,ttirwu,ttirwe,ttrwe,wealth
Talab,Tlub,Tilab,Tylab,Tlab,Tulib,Tolab,Tileb,Tleb,Tulab,Tulub,Talab,Tilub,Tyleb,Toleb,Telab,Tylub,Tulb,Teleb,Tuleb,application
mblagh,meblegh,mblegh,mablagh,mblagh,mblegh,mblugh,,,,,,,,,,,,,,amount
soyoula,soyola,souyoula,soyoylu,soyoula,soyoole,soyoola,soyoulu,soyoolu,soyoule,soyolu,soyola,soyoul,soyoyle,soyouli,soyoyla,soyole,,,,liquidity
iflass,iflass,ifluss,ifless,,,,,,,,,,,,,,,,,bankruptcy
rob3,rbe3,rb3,,,,,,,,,,,,,,,,,,quarter
sanadat,sinedat,sonadat,sonedat,sonydat,sindat,snudat,sondat,sunidat,sonodat,synidat,snydat,sunedat,synodat,senedat,snedat,synadat,snadat,syndat,sanadat,bonds
ashom,eshom,ushom,ashom,,,,,,,,,,,,,,,,,shares
lwert,lwart,lwrt,lwert,lwurt,,,,,,,,,,,,,,,,inheritance
7anout,7onout,7nout,7unout,7unot,7enout,7inot,7onot,7enot,hanot,7noot,7ynout,hnout,7unoyt,7unoot,7noyt,7anot,7anoot,7anout,hanout,shop
ma7al,mehal,myhal,mi7il,mi7el,my7al,m7ul,mohal,m7el,mu7el,m7ol,mihal,my7ul,mi7ol,m7al,my7ol,mi7al,mo7yl,mo7l,mi7yl,shop
sel3a,sl3a,sel3a,sl3u,syl3u,sol3e,sel3e,sil3a,sil3u,sl3e,sul3a,sul3u,sul3e,sil3e,sul3i,sol3u,syl3a,syl3e,sul3,sl3a,products
clian,klian,clien,cliun,clian,,,,,,,,,,,,,,,,client
siya7a,siy7,siye7a,siyuha,siyo7e,siyo7o,siyu7i,siyi7e,siyy7a,siyy7i,siyy7o,siyiha,siyo7,siyy7y,siyeha,siyo7i,siy7a,siyi7i,siyy7e,siy7i,tourism
stawred,stewred,stawrd,stwrd,stewrid,stowrud,stuwrod,stewrd,stewrud,stawryd,stiwrud,stywrud,stuwrud,stawrud,stuwred,stuwryd,stewred,stawrod,stawrid,stewryd,import
Sader,Seder,Sadar,Sdr,Sedur,Sadur,Sodur,Sador,Sedr,Syder,Sadr,Sder,Sudur,Sudr,Sader,Sider,Suder,Soder,Sedor,Sudir,export
tesbi9,tasbi9,tsbi9,tsbi9,tusbik,tesbiq,tosbi9,tesbik,tusbiq,tisbi9,tusbi9,tesbi9,tysbi9,,,,,,,,deposit
3ajz,3ejz,3ejz,3ajz,3ujz,,,,,,,,,,,,,,,,deficit
tanwi3,tenwi3,tenwi3,tanwi3,tunwi3,,,,,,,,,,,,,,,,diversification
tadakhom,tydekhom,tudakhom,todekhom,tudikhom,tidakhom,todakhom,tydakhom,tdekhom,tydukhom,tadakhom,tidukhom,tedakhom,todukhom,tidekhom,tedekhom,tdukhom,tudukhom,tudekhom,tudkhom,inflation
fabour,feboor,feboyr,fabor,fubour,fabour,febour,fibour,fybour,fuboyr,faboor,febor,fobour,fuboor,fbour,fubor,faboyr,,,,free
kridi,,,,,,,,,,,,,,,,,,,,debt
sl3a,sl3a,sl3a,sl3e,sl3u,,,,,,,,,,,,,,,,goods
nkimash,nkimach,nkimash,nkimesh,nkimush,,,,,,,,,,,,,,,,deflation
lfa2ida,lfayda,lfy2ida,lfaid,lf2idi,lfuaida,lfaide,lfiaid,lfy2id,lfaido,lfu2id,lfe2ida,lf2idu,lfi2ida,lfi2id,lfaidy,lfida,lfiida,lfaiida,lfaida,interest
n1,n2,n3,n4,,,,,,,,,,,,,,,,,eng
oustad,ostad,oystad,ousted,oystud,oostud,osted,oosted,ostad,oustid,oostad,oustd,oustud,ostud,oysted,oustad,,,,,teacher
tlmid,tilmid,,,,,,,,,,,,,,,,,,,student
moudir,modir,moudir,,,,,,,,,,,,,,,,,,director
3amid,aamid,3emid,3amid,3umid,,,,,,,,,,,,,,,,dean
sbbora,sabbora,sbora,sbbora,sbboru,sbbore,,,,,,,,,,,,,,,blackboard
Tabachir,Tabachir,Tubchir,Tybechir,Tobachir,Tubachir,Tbechir,Tibechir,Tubuchir,Tibuchir,Tybuchir,Tbuchir,Tubichir,Tobechir,Tybachir,Tebechir,Tibachir,Tubechir,Tbachir,Tobuchir,chalk
fizik,lfizik,,,,,,,,,,,,,,,,,,,physics
tarikh,tarikh,terikh,turikh,,,,,,,,,,,,,,,,,history
ryaDiat,riaDiat,ryeDiat,ryuDiut,ryuDiit,ryeDiet,ryiDiut,ryoDiet,ryoDiat,ryyDiet,ryDiut,ryyDiut,ryiDiat,ryiDiet,ryDiat,ryDiet,ryaDiat,ryoDiut,ryuDiat,ryuDit,math
ryaDa,riaDa,ryeDa,ryuD,ryyDa,ryoDe,ryDu,ryiDe,ryoDa,ryiDu,ryuDe,ryiDa,ryaDa,ryuDa,ryuDi,ryDe,ryDa,ryuDu,ryoDu,ryyDe,sport
joghrafia,joghrfiu,joghrufia,joghrofia,joghrofie,joghrefie,joghrafia,joghrifiu,joghryfia,joghrufi,joghrifie,joghrefia,joghrfia,joghrufie,joghrfie,joghrufiu,joghryfiu,joghryfie,joghrifia,joghrufii,geography
drs,ders,dars,,,,,,,,,,,,,,,,,,course
mti7an,imti7an,mtihan,mti7ane,mtihun,mti7un,mti7en,mtihen,mti7an,mti7n,mti7in,mti7on,mtihan,mti7yn,,,,,,,exam
ktab,kitab,kteb,ktab,ktub,,,,,,,,,,,,,,,,book
dftar,deftar,daftar,dfter,dftur,dftar,,,,,,,,,,,,,,,notebook
btida2i,btidyai,btideei,btidi2i,btide2i,btido2i,btideii,btidiai,btidoai,btida2i,btidu2i,btidyui,btidy2i,btidiui,btideai,btiduui,btidai,btidaii,btiduii,btiduei,elementary
t3lim,ta3lim,,,,,,,,,,,,,,,,,,,education
mdrasa,medrasa,madrassa,medrassa,mdresa,mdrysa,mdrsa,mdruse,mdrise,mdrusi,mdrisu,mdrisa,mdrysu,mdrus,mdryse,mdrsu,mdrusa,mdrosu,mdrasa,mdrse,school
9ism,qism,9ism,,,,,,,,,,,,,,,,,,class
lafak,lafac,la fac,lkollia,lofak,lyfak,lufk,lifuk,lofuk,lofek,lefak,lufak,lyfek,lufik,lafak,lifak,lfuk,lfek,lifek,lefek,faculty
i3dadi,i3dadi,i3dedi,i3dudi,,,,,,,,,,,,,,,,,middle school
tanawi,tanaoui,tunwi,tunawi,tuniwi,tinuwi,tnuwi,tonuwi,tinewi,tunuwi,tynawi,tnewi,tenewi,tinawi,tenawi,tnawi,tonawi,tynewi,tonewi,tanawi,high school
jami3a,ljami3a,jemi3e,jmi3u,jimi3a,jumi3u,jemi3a,jymi3e,jumi3a,jimi3e,jomi3a,jmi3e,jumi3i,jymi3a,jami3a,jomi3e,jumi3e,jmi3a,jymi3u,jumi3,university
diplom,diplome,,,,,,,,,,,,,,,,,,,diploma
idara,lidara,idru,idore,idure,idiru,idera,idra,idoru,idyre,idyru,idyra,idire,idere,idara,iduru,idre,idur,iduri,idira,administration
Tawila,Towilu,Twile,Twila,Tuwile,Tywilu,Towile,Towila,Tewile,Tewila,Tuwili,Tuwila,Tywila,Twilu,Tywile,Tuwilu,Tiwile,Tawila,Tuwil,Tiwilu,bench
flsafa,falsafa,felsafa,flsufu,flsofu,flsuf,flsefa,flsyfa,flsifa,flsafa,flsfa,flsofa,flsufe,flsfu,flsefe,flsyfe,flsfe,flsufi,flsufa,flsofe,philosophy
mawad,muwud,miwad,mowad,mawad,mowed,mywed,muwad,muwed,mewed,muwid,miwud,mwed,mywud,mwud,miwed,mowud,mwad,mywad,mewad,subjects
3ilm,,,,,,,,,,,,,,,,,,,,science
logha,lougha,loghe,loghu,logha,,,,,,,,,,,,,,,,language
adab,udib,idub,edeb,ydub,ydab,adab,udab,dab,idab,dub,odeb,edab,deb,ydeb,odab,udb,ideb,odub,udeb,literature
3oloum,3ouloum,3olom,3oloum,,,,,,,,,,,,,,,,,sciences
ktba,kitaba,ktaba,ktbe,ktba,ktbu,,,,,,,,,,,,,,,writing
jabr,jebr,jabr,jubr,,,,,,,,,,,,,,,,,algebra
8ndasa,handasa,8andasa,hndasa,8nds,8ndsi,hndesa,8ndso,8nduse,hndisa,8ndesa,8ndose,8ndosa,8ndsa,8ndosy,8ndyso,8ndsu,8ndys,8ndusi,8ndoso,geometry
l7sab,7sab,hsab,lhsab,lhseb,l7sib,l7sab,l7sb,l7sub,lhsub,l7syb,l7seb,l7sob,,,,,,,,computing
chimi,,,,,,,,,,,,,,,,,,,,chemistry
stilo,stylo,,,,,,,,,,,,,,,,,,,pen
misTara,misTiru,misTra,misTere,misTyre,misTyra,misTera,misTuru,misToru,misTore,misTire,misTuri,misTur,misTru,misTira,misTyru,misTure,misTre,misTara,misTora,ruler
chkara,chkra,chkuri,chkura,chkara,chkur,chkyru,chkora,chkyra,chkira,chkre,chkoru,chkyre,chkiru,chkire,chkure,chkera,chkuru,chkru,chkere,bag
9alam,qalam,9olam,kalam,9lom,klam,9lym,9ulam,qlam,9ylm,9alam,9ilam,9elam,9lum,9lim,9olm,9ilm,9lem,9ylam,9lam,pencil
mim7at,mimhat,mim7ot,mim7et,mim7at,mim7yt,mim7t,mimhet,mim7ut,mim7it,mimhat,mimhut,,,,,,,,,eraser
3oTla,3oTla,3oTlu,3oTle,,,,,,,,,,,,,,,,,holiday
ta9afa,taqafa,t9ufa,takafa,ta9afa,t9ifa,ty9fa,tu9afa,t9efa,t9ofa,t9afa,to9fa,te9afa,ty9afa,ti9afa,ti9fa,t9yfa,tu9fa,tkafa,t9fa,culture
7iSSa,7iSa,hiSSa,7iSSe,7iSSy,hiSSa,7iSSo,hiSSe,7iSSa,7iSSu,hiSSu,7iSSi,7iSS,,,,,,,,session
Sf7a,Saf7a,Sef7a,Sf7i,Sfha,Sf7e,Sf7,Sfhe,Sf7u,Sfhu,Sf7o,Sf7y,Sf7a,,,,,,,,page
wr9a,wer9a,war9a,warqa,wrqu,wr9a,wr9e,wrka,wr9o,wr9,wrke,wrku,wrqe,wrqa,wr9y,wr9i,wr9u,,,,paper
b7t,ba7t,be7t,b7t,,,,,,,,,,,,,,,,,research
sou2al,soual,ce2al,sa2al,soo2al,sooual,soyaul,so2al,so2ul,sou2al,sou2l,soueal,soy2ul,sooaul,sou2el,souial,souael,souaal,soy2al,sou2il,question
jawab,jeweb,jyweb,juwub,jowub,jawab,juwab,jewab,jiweb,joweb,jiwab,juwib,juweb,jowab,jwub,jywub,jweb,juwb,jwab,jywab,answer
fikra,fikru,fikra,fikre,,,,,,,,,,,,,,,,,idea
7sab,7ssab,7seb,hsab,hseb,7sub,7sab,7sib,7sob,7syb,7sb,hsub,,,,,,,,,count
Tol,Toul,,,,,,,,,,,,,,,,,,,length
3rD,3arD,3erD,,,,,,,,,,,,,,,,,,width
rtifa3,irtifa3,rtifa3,rtife3,rtifu3,,,,,,,,,,,,,,,,hight
3lo,3low,,,,,,,,,,,,,,,,,,,hight
moDo3,mowDo3,mawDou3,mowDou3,,,,,,,,,,,,,,,,,topic
